team_id,team_name,player_id,player_name,player_number,position,birthday
43908,HAI,485676,Lenny JOSEPH,16,Forward,2000-10-12T00:00:00Z
43908,HAI,466838,Danley JEAN JACQUES,17,Midfielder,2000-05-20T00:00:00Z
43908,HAI,405879,Wilson Isidor,18,Forward,2000-08-27T00:00:00Z
43908,HAI,506483,Yassin FORTUNE,19,Forward,1999-01-30T00:00:00Z
43908,HAI,431693,Frantzdy Pierrot,20,Forward,1995-03-29T00:00:00Z
43908,HAI,510757,Josue CASIMIR,21,Forward,2001-09-24T00:00:00Z
43908,HAI,431781,Jean-Kevin DUVERNE,22,Defender,1997-07-12T00:00:00Z
43908,HAI,466853,Josue DUVERGER,23,Goalkeeper,2000-04-27T00:00:00Z
43908,HAI,498439,Wilguens PAUGAIN,24,Defender,2001-08-24T00:00:00Z
43908,HAI,523215,Dominique SIMON,25,Midfielder,2000-07-29T00:00:00Z
43908,HAI,485409,Woodensky PIERRE,26,Midfielder,2004-12-30T00:00:00Z
43942,ENG,336022,Jordan PICKFORD,1,Goalkeeper,1994-03-07T00:00:00Z
43942,ENG,403049,Ezri KONSA,2,Defender,1997-10-23T00:00:00Z
43942,ENG,463780,Nico OREILLY,3,Defender,2005-03-21T00:00:00Z
43942,ENG,433097,Declan RICE,4,Midfielder,1999-01-14T00:00:00Z
43942,ENG,369434,John STONES,5,Defender,1994-05-28T00:00:00Z
43942,ENG,405841,Marc GUEHI,6,Defender,2000-07-13T00:00:00Z
43942,ENG,448196,Bukayo SAKA,7,Forward,2001-09-05T00:00:00Z
43942,ENG,481610,Elliot ANDERSON,8,Midfielder,2002-11-06T00:00:00Z
43942,ENG,369419,Harry KANE,9,Forward,1993-07-28T00:00:00Z
43942,ENG,448202,Jude BELLINGHAM,10,Midfielder,2003-06-29T00:00:00Z
43942,ENG,401470,Marcus RASHFORD,11,Forward,1997-10-31T00:00:00Z
43942,ENG,489731,Tino LIVRAMENTO,12,Defender,2002-11-12T00:00:00Z
43942,ENG,403046,Dean Henderson,13,Goalkeeper,1997-03-12T00:00:00Z
43942,ENG,356189,Jordan HENDERSON,14,Midfielder,1990-06-17T00:00:00Z
43942,ENG,494345,Dan BURN,15,Defender,1992-05-09T00:00:00Z
43942,ENG,482621,Kobbie MAINOO,16,Midfielder,2005-04-19T00:00:00Z
43942,ENG,492716,Morgan ROGERS,17,Midfielder,2002-07-26T00:00:00Z
43942,ENG,448189,Anthony GORDON,18,Forward,2001-02-24T00:00:00Z
43942,ENG,448203,Ollie WATKINS,19,Forward,1995-12-30T00:00:00Z
43942,ENG,489732,Noni MADUEKE,20,Forward,2002-03-10T00:00:00Z
43942,ENG,473113,Eberechi EZE,21,Midfielder,1998-06-29T00:00:00Z
43942,ENG,448198,Ivan TONEY,22,Forward,1996-03-16T00:00:00Z
43942,ENG,485080,James TRAFFORD,23,Goalkeeper,2002-10-10T00:00:00Z
43942,ENG,439641,Reece JAMES,24,Defender,1999-12-08T00:00:00Z
43942,ENG,506329,Djed SPENCE,25,Defender,2000-08-09T00:00:00Z
43942,ENG,463809,Jarell QUANSAH,26,Defender,2003-01-29T00:00:00Z
1895293,CUW,390650,Eloy ROOM,1,Goalkeeper,1989-02-06T00:00:00Z
1895293,CUW,485379,Shurandy SAMBO,2,Defender,2001-08-19T00:00:00Z
1895293,CUW,431698,Jurien GAARI,3,Defender,1993-12-23T00:00:00Z
1895293,CUW,466361,Roshon VAN EIJMA,4,Defender,1998-06-09T00:00:00Z
1895293,CUW,466350,Sherel FLORANUS,5,Defender,1998-08-23T00:00:00Z
1895293,CUW,466359,Godfried ROEMERATOE,6,Midfielder,1999-08-19T00:00:00Z
1895293,CUW,466317,Juninho BACUNA,7,Midfielder,1997-08-07T00:00:00Z
1895293,CUW,494989,Livano COMENENCIA,8,Midfielder,2004-02-03T00:00:00Z
1895293,CUW,407680,Juergen LOCADIA,9,Forward,1993-11-07T00:00:00Z
1895293,CUW,466340,Leandro BACUNA,10,Midfielder,1991-08-21T00:00:00Z
1895293,CUW,424047,Jeremy Antonisse,11,Forward,2002-03-29T00:00:00Z
1895293,CUW,424056,Sontje HANSEN,12,Forward,2002-05-18T00:00:00Z
1895293,CUW,506473,Tyrese NOSLIN,13,Forward,2002-09-11T00:00:00Z
1895293,CUW,466352,Kenji GORRE,14,Forward,1994-09-29T00:00:00Z
1895293,CUW,485324,Arjany MARTHA,15,Midfielder,2003-09-04T00:00:00Z
1895293,CUW,466363,Jearl MARGARITHA,16,Forward,2000-04-10T00:00:00Z
1895293,CUW,466346,Brandley KUWAS,17,Forward,1992-09-19T00:00:00Z
1895293,CUW,511141,Armando OBISPO,18,Defender,1999-03-05T00:00:00Z
1895293,CUW,466372,Gervane KASTANEER,19,Forward,1996-06-09T00:00:00Z
1895293,CUW,401023,Joshua BRENET,20,Defender,1994-03-20T00:00:00Z
1895293,CUW,485347,Tahith CHONG,21,Midfielder,1999-12-04T00:00:00Z
1895293,CUW,466365,Kevin FELIDA,22,Midfielder,1999-11-11T00:00:00Z
1895293,CUW,398569,Riechedly Bazoer,23,Defender,1996-10-12T00:00:00Z
1895293,CUW,506471,Deveron FONVILLE,24,Defender,2003-05-16T00:00:00Z
1895293,CUW,466370,Tyrick BODAK,25,Goalkeeper,2002-05-15T00:00:00Z
1895293,CUW,466382,Trevor DOORNBUSCH,26,Goalkeeper,1999-07-06T00:00:00Z
43976,AUS,339117,Mathew RYAN,1,Goalkeeper,1992-04-08T00:00:00Z
43976,AUS,331149,Milos DEGENEK,2,Defender,1994-04-28T00:00:00Z
43976,AUS,448014,Alessandro CIRCATI,3,Defender,2003-10-10T00:00:00Z
43976,AUS,430450,Jacob ITALIANO,4,Defender,2001-07-30T00:00:00Z
43976,AUS,423522,Jordan BOS,5,Defender,2002-10-29T00:00:00Z
43976,AUS,339112,Jason GERIA,6,Defender,1993-05-10T00:00:00Z
43976,AUS,321697,Mathew LECKIE,7,Forward,1991-02-04T00:00:00Z
43976,AUS,430452,Connor METCALFE,8,Midfielder,1999-11-05T00:00:00Z
43976,AUS,498806,Mohamed TOURE,9,Forward,2004-03-26T00:00:00Z
43976,AUS,404319,Ajdin HRUSTIC,10,Forward,1996-07-05T00:00:00Z
43976,AUS,406606,Awer MABIL,11,Forward,1995-09-15T00:00:00Z
43976,AUS,331135,Paul Izzo,12,Goalkeeper,1995-01-06T00:00:00Z
43976,AUS,430440,Aiden ONEILL,13,Midfielder,1998-07-04T00:00:00Z
43976,AUS,430437,Cameron DEVLIN,14,Midfielder,1998-06-07T00:00:00Z
43976,AUS,494411,Kai TREWIN,15,Defender,2001-05-18T00:00:00Z
43976,AUS,349342,Aziz BEHICH,16,Defender,1990-12-16T00:00:00Z
43976,AUS,486306,Nestory IRANKUNDA,17,Forward,2006-02-09T00:00:00Z
43976,AUS,494557,Patrick BEACH,18,Goalkeeper,2003-08-06T00:00:00Z
43976,AUS,430442,Harry SOUTTAR,19,Defender,1998-10-22T00:00:00Z
43976,AUS,448015,Cristian VOLPATO,20,Forward,2003-11-15T00:00:00Z
43976,AUS,382312,Cameron BURGESS,21,Defender,1995-10-21T00:00:00Z
43976,AUS,355775,Jackson IRVINE,22,Midfielder,1993-03-07T00:00:00Z
43976,AUS,491166,Nishan VELUPILLAY,23,Forward,2001-05-07T00:00:00Z
43976,AUS,498421,Paul OKON-ENGSTLER,24,Midfielder,2005-01-24T00:00:00Z
43976,AUS,504931,Lucas HERRINGTON,25,Defender,2007-09-05T00:00:00Z
43976,AUS,518200,Tete YENGI,26,Forward,2000-11-28T00:00:00Z
43843,ALG,520070,Melvin MASTIL,1,Goalkeeper,2000-02-19T00:00:00Z
43843,ALG,376285,Aissa MANDI,2,Defender,1991-10-22T00:00:00Z
43843,ALG,512127,Achref ABADA,3,Defender,1999-06-15T00:00:00Z
43843,ALG,433600,Mohamed Amine TOUGAI,4,Defender,2000-01-22T00:00:00Z
43843,ALG,480983,Zineddine BELAID,5,Defender,1999-03-20T00:00:00Z
43843,ALG,433679,Ramiz ZERROUKI,6,Midfielder,1998-05-26T00:00:00Z
43843,ALG,379942,Riyad Mahrez,7,Forward,1991-02-21T00:00:00Z
43843,ALG,430698,Houssem Aouar,8,Midfielder,1998-06-30T00:00:00Z
43843,ALG,405877,Amine GOUIRI,9,Forward,2000-02-16T00:00:00Z
43843,ALG,477795,Fares CHAIBI,10,Midfielder,2002-11-28T00:00:00Z
43843,ALG,482874,Anis HADJ MOUSSA,11,Forward,2002-02-11T00:00:00Z
43843,ALG,520071,Nadhir BENBOUALI,12,Forward,2000-04-17T00:00:00Z
43843,ALG,482869,Jaouen HADJAM,13,Defender,2003-03-26T00:00:00Z
43843,ALG,441350,Hicham BOUDAOUI,14,Midfielder,1999-09-23T00:00:00Z
43843,ALG,431858,Rayan AIT-NOURI,15,Defender,2001-06-06T00:00:00Z
43843,ALG,477817,Oussama BENBOT,16,Goalkeeper,1994-10-11T00:00:00Z
43843,ALG,511009,Rafik BELGHALI,17,Defender,2002-06-07T00:00:00Z
43843,ALG,477790,Mohamed AMOURA,18,Forward,2000-05-09T00:00:00Z
43843,ALG,379939,Nabil Bentaleb,19,Midfielder,1994-11-24T00:00:00Z
43843,ALG,512132,Adil BOULBINA,20,Forward,2003-05-02T00:00:00Z
43843,ALG,395113,Ramy BENSEBAINI,21,Defender,1995-04-16T00:00:00Z
43843,ALG,494291,Ibrahim MAZA,22,Midfielder,2005-11-24T00:00:00Z
43843,ALG,389879,Luca ZIDANE,23,Goalkeeper,1998-05-13T00:00:00Z
43843,ALG,433631,Yassine TITRAOUI,24,Midfielder,2003-07-26T00:00:00Z
43843,ALG,520072,Fares GHEDJEMIS,25,Forward,2002-09-06T00:00:00Z
43843,ALG,511010,Samir CHERGUI,26,Defender,1999-02-06T00:00:00Z
43914,PAN,267702,Luis MEJIA,1,Goalkeeper,1991-03-16T00:00:00Z
43914,PAN,441242,Cesar BLACKMAN,2,Defender,1998-04-02T00:00:00Z
43914,PAN,418715,Jose CORDOBA,3,Defender,2001-06-03T00:00:00Z
43914,PAN,385030,Fidel ESCOBAR,4,Defender,1995-01-09T00:00:00Z
43914,PAN,480313,Edgardo FARINA,5,Defender,2001-10-19T00:00:00Z
43914,PAN,395581,Cristian MARTINEZ,6,Midfielder,1997-02-06T00:00:00Z
43914,PAN,411176,Jose Luis RODRIGUEZ,7,Midfielder,1998-06-19T00:00:00Z
43914,PAN,385833,Adalberto CARRASQUILLA,8,Midfielder,1998-11-28T00:00:00Z
43914,PAN,418747,Tomas RODRIGUEZ,9,Forward,1999-03-09T00:00:00Z
43914,PAN,372342,Ismael DIAZ,10,Midfielder,1997-05-12T00:00:00Z
43914,PAN,400416,Edgar Yoel BARCENAS,11,Midfielder,1993-10-23T00:00:00Z
43914,PAN,441402,Cesar SAMUDIO,12,Goalkeeper,1994-02-23T00:00:00Z
43914,PAN,480310,Jiovany RAMOS,13,Defender,1997-01-26T00:00:00Z
43914,PAN,418729,Carlos HARVEY,14,Defender,2000-02-03T00:00:00Z
43914,PAN,337232,Eric DAVIS,15,Defender,1991-03-31T00:00:00Z
43914,PAN,441240,Andres ANDRADE,16,Defender,1998-10-16T00:00:00Z
43914,PAN,411174,Jose FAJARDO,17,Forward,1993-08-18T00:00:00Z
43914,PAN,337251,Cecilio Waterman,18,Forward,1991-04-13T00:00:00Z
43914,PAN,271116,Alberto QUINTERO,19,Midfielder,1987-12-18T00:00:00Z
43914,PAN,269514,Anibal GODOY,20,Midfielder,1990-02-10T00:00:00Z
43914,PAN,441243,Cesar YANIS,21,Midfielder,1996-01-28T00:00:00Z
43914,PAN,441241,Orlando MOSQUERA,22,Goalkeeper,1994-12-25T00:00:00Z
43914,PAN,385031,Amir MURILLO,23,Defender,1996-02-11T00:00:00Z
43914,PAN,466669,Azarias LONDONO,24,Forward,2001-06-21T00:00:00Z
43914,PAN,344582,Roderick MILLER,25,Defender,1992-04-03T00:00:00Z
43914,PAN,441239,Jorge GUTIERREZ,26,Defender,1998-09-01T00:00:00Z
43924,BRA,308370,ALISSON,1,Goalkeeper,1992-10-02T00:00:00Z
43924,BRA,485069,EDERSON SILVA,2,Midfielder,1999-07-07T00:00:00Z
43924,BRA,430601,GABRIEL MAGALHAES,3,Defender,1997-12-19T00:00:00Z
43924,BRA,332946,MARQUINHOS,4,Defender,1994-05-14T00:00:00Z
43924,BRA,308386,CASEMIRO,5,Midfielder,1992-02-23T00:00:00Z
43924,BRA,335658,ALEX SANDRO,6,Defender,1991-01-26T00:00:00Z
43924,BRA,405742,VINICIUS JUNIOR,7,Forward,2000-07-12T00:00:00Z
43924,BRA,430605,BRUNO GUIMARAES,8,Midfielder,1997-11-16T00:00:00Z
43924,BRA,430609,MATHEUS CUNHA,9,Forward,1999-05-27T00:00:00Z
43924,BRA,314197,NEYMAR JR,10,Forward,1992-02-05T00:00:00Z
43924,BRA,433872,RAPHINHA,11,Forward,1996-12-14T00:00:00Z
43924,BRA,396315,WEVERTON,12,Goalkeeper,1987-12-13T00:00:00Z
43924,BRA,335656,DANILO,13,Defender,1991-07-15T00:00:00Z
43924,BRA,431889,BREMER,14,Defender,1997-03-18T00:00:00Z
43924,BRA,371956,LEO PEREIRA,15,Defender,1996-01-31T00:00:00Z
43924,BRA,367981,DOUGLAS SANTOS,16,Defender,1994-03-22T00:00:00Z
43924,BRA,394456,FABINHO,17,Midfielder,1993-10-23T00:00:00Z
43924,BRA,429392,DANILO SANTOS,18,Midfielder,2001-04-29T00:00:00Z
43924,BRA,463746,ENDRICK,19,Forward,2006-07-21T00:00:00Z
43924,BRA,411726,LUCAS PAQUETA,20,Midfielder,1997-08-27T00:00:00Z
43924,BRA,448420,LUIZ HENRIQUE,21,Forward,2001-01-02T00:00:00Z
43924,BRA,430597,GABRIEL MARTINELLI,22,Forward,2001-06-18T00:00:00Z
43924,BRA,395427,EDERSON,23,Goalkeeper,1993-08-17T00:00:00Z
43924,BRA,430594,ROGER IBANEZ,24,Defender,1998-11-23T00:00:00Z
43924,BRA,519836,IGOR THIAGO,25,Forward,2001-06-26T00:00:00Z
43924,BRA,475036,RAYAN,26,Forward,2006-08-03T00:00:00Z
43963,POR,403001,DIOGO COSTA,1,Goalkeeper,1999-09-19T00:00:00Z
43963,POR,395212,NELSON SEMEDO,2,Defender,1993-11-16T00:00:00Z
43963,POR,384752,RUBEN DIAS,3,Defender,1997-05-14T00:00:00Z
43963,POR,492358,TOMAS ARAUJO,4,Defender,2002-05-16T00:00:00Z
43963,POR,403002,DIOGO DALOT,5,Defender,1999-03-18T00:00:00Z
43963,POR,441148,MATHEUS NUNES,6,Midfielder,1998-08-27T00:00:00Z
43963,POR,201200,CRISTIANO RONALDO,7,Forward,1985-02-05T00:00:00Z
43963,POR,395206,BRUNO FERNANDES,8,Midfielder,1994-09-08T00:00:00Z
43963,POR,448081,GONCALO RAMOS,9,Forward,2001-06-20T00:00:00Z
43963,POR,395205,BERNARDO SILVA,10,Midfielder,1994-08-10T00:00:00Z
43963,POR,418535,JOAO FELIX,11,Forward,1999-11-10T00:00:00Z
43963,POR,368689,JOSE SA,12,Goalkeeper,1993-01-17T00:00:00Z
43963,POR,489704,RENATO VEIGA,13,Defender,2003-07-29T00:00:00Z
43963,POR,441146,GONCALO INACIO,14,Defender,2001-08-25T00:00:00Z
43963,POR,484141,JOAO NEVES,15,Midfielder,2004-09-27T00:00:00Z
43963,POR,418561,FRANCISCO TRINCAO,16,Forward,1999-12-29T00:00:00Z
43963,POR,418550,RAFAEL LEAO,17,Forward,1999-06-10T00:00:00Z
43963,POR,418548,PEDRO NETO,18,Forward,2000-03-09T00:00:00Z
43963,POR,384751,GONCALO GUEDES,19,Forward,1996-11-29T00:00:00Z
43963,POR,368649,JOAO CANCELO,20,Defender,1994-05-27T00:00:00Z
43963,POR,395216,RUBEN NEVES,21,Midfielder,1997-03-13T00:00:00Z
43963,POR,448092,RUI SILVA,22,Goalkeeper,1994-02-07T00:00:00Z
43963,POR,441149,VITINHA,23,Midfielder,2000-02-13T00:00:00Z
43963,POR,491216,SAMU COSTA,24,Defender,2000-11-27T00:00:00Z
43963,POR,433195,NUNO MENDES,25,Defender,2002-06-19T00:00:00Z
43963,POR,485081,FRANCISCO CONCEICAO,26,Forward,2002-12-14T00:00:00Z
43948,GER,228912,Manuel NEUER,1,Goalkeeper,1986-03-27T00:00:00Z
43948,GER,379955,Antonio RUEDIGER,2,Defender,1993-03-03T00:00:00Z
43948,GER,430658,Waldemar ANTON,3,Defender,1996-07-20T00:00:00Z
43948,GER,401378,Jonathan TAH,4,Defender,1996-02-11T00:00:00Z
43948,GER,484849,Aleksandar PAVLOVIC,5,Midfielder,2004-05-03T00:00:00Z
43948,GER,386413,Joshua KIMMICH,6,Defender,1995-02-08T00:00:00Z
43948,GER,411367,Kai HAVERTZ,7,Forward,1999-06-11T00:00:00Z
43948,GER,379953,Leon GORETZKA,8,Midfielder,1995-02-06T00:00:00Z
43948,GER,491218,Jamie LEWELING,9,Midfielder,2001-02-26T00:00:00Z
43948,GER,429642,Jamal MUSIALA,10,Midfielder,2003-02-26T00:00:00Z
43948,GER,498416,Nick WOLTEMADE,11,Forward,2002-02-14T00:00:00Z
43948,GER,306538,Oliver Baumann,12,Goalkeeper,1990-06-02T00:00:00Z
43948,GER,484848,Pascal GROSS,13,Midfielder,1991-06-15T00:00:00Z
43948,GER,484850,Maximilian BEIER,14,Forward,2002-10-17T00:00:00Z
43948,GER,430667,Nico SCHLOTTERBECK,15,Defender,1999-12-01T00:00:00Z
43948,GER,429640,Angelo Stiller,16,Midfielder,2001-04-04T00:00:00Z
43948,GER,430669,Florian WIRTZ,17,Midfielder,2003-05-03T00:00:00Z
43948,GER,511015,Nathaniel BROWN,18,Defender,2003-06-16T00:00:00Z
43948,GER,404353,Leroy SANE,19,Midfielder,1996-01-11T00:00:00Z
43948,GER,395471,Nadiem Amiri,20,Midfielder,1996-10-27T00:00:00Z
43948,GER,429639,Alexander NUEBEL,21,Goalkeeper,1996-09-30T00:00:00Z
43948,GER,430657,David RAUM,22,Defender,1998-04-22T00:00:00Z
43948,GER,492363,Felix NMECHA,23,Midfielder,2000-10-10T00:00:00Z
43948,GER,514188,Malick THIAW,24,Defender,2001-08-08T00:00:00Z
43948,GER,475195,Assan OUEDRAOGO,25,Midfielder,2006-05-09T00:00:00Z
43948,GER,484851,Deniz UNDAV,26,Forward,1996-07-19T00:00:00Z
43971,SUI,448107,Gregor KOBEL,1,Goalkeeper,1997-12-06T00:00:00Z
43971,SUI,493221,Miro MUHEIM,2,Defender,1998-03-24T00:00:00Z
43971,SUI,356412,Silvan WIDMER,3,Defender,1993-03-05T00:00:00Z
43971,SUI,398509,Nico ELVEDI,4,Defender,1996-09-30T00:00:00Z
43971,SUI,405178,Manuel AKANJI,5,Defender,1995-07-19T00:00:00Z
43971,SUI,401448,Denis ZAKARIA,6,Midfielder,1996-11-20T00:00:00Z
43971,SUI,393480,Breel EMBOLO,7,Forward,1997-02-14T00:00:00Z
43971,SUI,402021,Remo FREULER,8,Midfielder,1992-04-15T00:00:00Z
43971,SUI,502727,Johan MANZAMBI,9,Midfielder,2005-10-14T00:00:00Z
43971,SUI,311558,Granit XHAKA,10,Midfielder,1992-09-27T00:00:00Z
43971,SUI,448114,Dan NDOYE,11,Forward,2000-10-25T00:00:00Z
43971,SUI,402022,Yvon MVOGO,12,Goalkeeper,1994-06-06T00:00:00Z
43971,SUI,313559,Ricardo RODRIGUEZ,13,Defender,1992-08-25T00:00:00Z
43971,SUI,448120,Ardon JASHARI,14,Midfielder,2002-07-30T00:00:00Z
43971,SUI,411226,Djibril SOW,15,Midfielder,1997-02-06T00:00:00Z
43971,SUI,448124,Christian FASSNACHT,16,Forward,1993-11-11T00:00:00Z
43971,SUI,448131,Ruben VARGAS,17,Forward,1998-08-05T00:00:00Z
43971,SUI,448136,Eray COEMERT,18,Defender,1998-02-04T00:00:00Z
43971,SUI,448127,Noah OKAFOR,19,Forward,2000-05-24T00:00:00Z
43971,SUI,433147,Michel AEBISCHER,20,Midfielder,1997-01-06T00:00:00Z
43971,SUI,484862,Marvin KELLER,21,Goalkeeper,2002-07-03T00:00:00Z
43971,SUI,448103,Fabian RIEDER,22,Midfielder,2002-02-16T00:00:00Z
43971,SUI,448112,Zeki AMDOUNI,23,Forward,2000-12-04T00:00:00Z
43971,SUI,484864,Aurele AMENDA,24,Defender,2003-07-31T00:00:00Z
43971,SUI,510908,Luca JAQUEZ,25,Defender,2003-06-02T00:00:00Z
43971,SUI,448104,Cedric ITTEN,26,Forward,1996-12-27T00:00:00Z
44005,UZB,479077,Utkir YUSUPOV,1,Goalkeeper,1991-01-04T00:00:00Z
44005,UZB,464924,Abdukodir KHUSANOV,2,Defender,2004-02-29T00:00:00Z
44005,UZB,479079,Khojiakbar ALIJONOV,3,Defender,1997-04-19T00:00:00Z
44005,UZB,385139,Farrukh SAYFIEV,4,Defender,1991-01-17T00:00:00Z
44005,UZB,371415,Rustam ASHURMATOV,5,Defender,1996-07-07T00:00:00Z
44005,UZB,479106,Akmal MOZGOVOY,6,Midfielder,1999-04-02T00:00:00Z
44005,UZB,371348,Otabek Shukurov,7,Midfielder,1996-06-22T00:00:00Z
44005,UZB,368545,Jamshid ISKANDEROV,8,Midfielder,1993-10-16T00:00:00Z
44005,UZB,371345,Odiljon XAMROBEKOV,9,Midfielder,1996-02-13T00:00:00Z
44005,UZB,368560,Jaloliddin Masharipov,10,Midfielder,1993-09-01T00:00:00Z
44005,UZB,479080,Oston URUNOV,11,Midfielder,2000-12-19T00:00:00Z
44005,UZB,479110,Abduvohid NEMATOV,12,Goalkeeper,2001-03-20T00:00:00Z
44005,UZB,479075,Sherzod NASRULLAEV,13,Defender,1998-07-23T00:00:00Z
44005,UZB,385475,Eldor SHOMURODOV,14,Forward,1995-06-29T00:00:00Z
44005,UZB,479084,Umar ESHMURODOV,15,Defender,1992-11-30T00:00:00Z
44005,UZB,385472,Botirali ERGASHEV,16,Goalkeeper,1995-06-23T00:00:00Z
44005,UZB,371393,Dostonbek Khamdamov,17,Midfielder,1996-07-24T00:00:00Z
44005,UZB,479042,Abdulla ABDULLAEV,18,Defender,1997-09-01T00:00:00Z
44005,UZB,479086,Azizjon GANIEV,19,Midfielder,1998-02-22T00:00:00Z
44005,UZB,481220,Azizbek AMONOV,20,Forward,1997-10-30T00:00:00Z
44005,UZB,368546,Igor Sergeev,21,Forward,1993-04-30T00:00:00Z
44005,UZB,464933,Abbosbek FAYZULLAEV,22,Midfielder,2003-10-03T00:00:00Z
44005,UZB,464897,Sherzod ESANOV,23,Midfielder,2003-02-01T00:00:00Z
44005,UZB,475260,Behruzjon KARIMOV,24,Defender,2007-08-07T00:00:00Z
44005,UZB,518264,Avazbek ULMASALIYEV,25,Defender,2000-03-27T00:00:00Z
44005,UZB,464906,Jakhongir UROZOV,26,Defender,2004-01-18T00:00:00Z
43946,FRA,483471,Brice SAMBA,1,Goalkeeper,1994-04-25T00:00:00Z
43946,FRA,464055,Malo GUSTO,2,Defender,2003-05-19T00:00:00Z
43946,FRA,368860,Lucas Digne,3,Defender,1993-07-20T00:00:00Z
43946,FRA,389876,Dayot UPAMECANO,4,Defender,1998-10-27T00:00:00Z
43946,FRA,430707,Jules KOUNDE,5,Defender,1998-11-12T00:00:00Z
43946,FRA,485677,Manu KONE,6,Midfielder,2001-05-17T00:00:00Z
43946,FRA,398680,Ousmane DEMBELE,7,Forward,1997-05-15T00:00:00Z
43946,FRA,405893,Aurelien TCHOUAMENI,8,Midfielder,2000-01-27T00:00:00Z
43946,FRA,403109,Marcus THURAM,9,Forward,1997-08-06T00:00:00Z
43946,FRA,389867,Kylian MBAPPE,10,Forward,1998-12-20T00:00:00Z
43946,FRA,485655,Michael OLISE,11,Forward,2001-12-12T00:00:00Z
43946,FRA,484860,Bradley BARCOLA,12,Forward,2002-09-02T00:00:00Z
43946,FRA,398681,Ngolo KANTE,13,Midfielder,1991-03-29T00:00:00Z
43946,FRA,402047,Adrien RABIOT,14,Midfielder,1995-04-03T00:00:00Z
43946,FRA,419166,Ibrahima KONATE,15,Defender,1999-05-25T00:00:00Z
43946,FRA,448332,Mike MAIGNAN,16,Goalkeeper,1995-07-03T00:00:00Z
43946,FRA,419177,William SALIBA,17,Defender,2001-03-24T00:00:00Z
43946,FRA,483549,Warren ZAIRE-EMERY,18,Midfielder,2006-03-08T00:00:00Z
43946,FRA,408042,Theo HERNANDEZ,19,Defender,1997-10-06T00:00:00Z
43946,FRA,464114,Desire DOUE,20,Forward,2005-06-03T00:00:00Z
43946,FRA,411470,Lucas HERNANDEZ,21,Defender,1996-02-14T00:00:00Z
43946,FRA,403094,Jean-Philippe MATETA,22,Forward,1997-06-28T00:00:00Z
43946,FRA,464127,Robin RISSER,23,Goalkeeper,2004-12-02T00:00:00Z
43946,FRA,431861,Rayan CHERKI,24,Midfielder,2003-08-17T00:00:00Z
43946,FRA,485666,Maghnes AKLIOUCHE,25,Midfielder,2002-02-25T00:00:00Z
43946,FRA,405881,Maxence Lacroix,26,Defender,2000-04-06T00:00:00Z
43883,RSA,395986,Ronwen WILLIAMS,1,Goalkeeper,1992-01-21T00:00:00Z
43883,RSA,510850,Thabang MATULUDI,2,Defender,1999-01-14T00:00:00Z
43883,RSA,504192,Khulumani NDAMANE,3,Defender,2004-02-05T00:00:00Z
43883,RSA,403616,Teboho MOKOENA,4,Midfielder,1997-01-24T00:00:00Z
43883,RSA,494248,Thalente MBATHA,5,Midfielder,2000-03-06T00:00:00Z
43883,RSA,395050,Aubrey MODIBA,6,Defender,1995-07-22T00:00:00Z
43883,RSA,419223,Oswin APPOLLIS,7,Forward,2001-08-25T00:00:00Z
43883,RSA,504193,Tshepang MOREMI,8,Forward,2000-10-02T00:00:00Z
43883,RSA,419211,Lyle FOSTER,9,Forward,2000-09-03T00:00:00Z
43883,RSA,486161,Relebohile MOFOKENG,10,Forward,2004-10-23T00:00:00Z
43883,RSA,395984,Themba ZWANE,11,Midfielder,1989-08-03T00:00:00Z
43883,RSA,463234,Thapelo MASEKO,12,Forward,2003-11-11T00:00:00Z
43883,RSA,390475,Sphephelo SITHOLE,13,Midfielder,1999-03-03T00:00:00Z
43883,RSA,504199,Mbekezeli MBOKAZI,14,Defender,2005-09-19T00:00:00Z
43883,RSA,481242,Iqraam RAYNERS,15,Forward,1995-12-19T00:00:00Z
43883,RSA,494246,Sipho CHAINE,16,Goalkeeper,1996-12-14T00:00:00Z
43883,RSA,430917,Evidence MAKGOPA,17,Forward,2000-06-05T00:00:00Z
43883,RSA,504200,Samukele KABINI,18,Defender,2004-03-15T00:00:00Z
43883,RSA,463221,Nkosinathi SIBISI,19,Defender,1995-09-22T00:00:00Z
43883,RSA,463218,Khuliso MUDAU,20,Defender,1995-04-26T00:00:00Z
43883,RSA,506039,Ime OKON,21,Defender,2004-02-20T00:00:00Z
43883,RSA,395059,Ricardo GOSS,22,Goalkeeper,1994-04-02T00:00:00Z
43883,RSA,463236,Jayden ADAMS,23,Midfielder,2001-05-05T00:00:00Z
43883,RSA,502245,Olwethu MAKHANYA,24,Defender,2004-04-30T00:00:00Z
43883,RSA,506038,Kamogelo SEBELEBELE,25,Forward,2002-07-21T00:00:00Z
43883,RSA,419225,Bradley Cross,26,Defender,2001-01-30T00:00:00Z
43855,EGY,408948,MOHAMED ELSHENAWY,1,Goalkeeper,1988-12-18T00:00:00Z
43855,EGY,369267,YASSER IBRAHIM,2,Defender,1993-02-10T00:00:00Z
43855,EGY,408950,MOHAMED HANY,3,Defender,1996-02-02T00:00:00Z
43855,EGY,483182,HOSSAM ABDELMAGUID,4,Defender,2001-04-30T00:00:00Z
43855,EGY,344661,RAMY RABIA,5,Defender,1993-05-20T00:00:00Z
